SMS,receive,Airtel,Airtel,07/08/2014 12:30,26,SPAM,N500 Airtime is Up for Grabs today! Dial 14120 to get yours,,,,,
SMS,receive,Airtel,Airtel,06/08/2014 14:09,26,SPAM,Get the latest ringtone. Dial *121#,,,,,
SMS,receive,Airtel,Airtel,05/08/2014 18:37,26,SPAM,EBOLA VIRUS IS SPREAD BY CONTACT WITH BODY FLUIDS OF GRAVELY ILL INFECTED PERSONS OR ANIMALS LIKE BAT AND MONKEY. PLEASE CALL  6222 TOLL-FREE FOR GUIDANCE,,,,,
SMS,receive,Airtel,Airtel,02/08/2014 18:48,26,SPAM,Dear subscriber, your current Airtel Unlimited Blackberry Monthly service expires on Tue 2 Sep,2014. To disable auto renewal, please send stopautorenew to 440,,
SMS,receive,Airtel,Airtel,02/08/2014 18:48,26,SPAM,Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.,,,,
SMS,receive,Airtel,Airtel,02/08/2014 18:47,26,SPAM,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.,,,,,
SMS,receive,Airtel,Airtel,28/07/2014 16:56,26,HAM,Enjoy your share of N500 Airtime today. Call 14120 for FREE to get yours Now,,,,,
SMS,receive,Airtel,Airtel,25/07/2014 16:17,26,HAM,Get N500 Airtime when you Call 14120 today. Hurry, It's FREE to Call,,,,
SMS,receive,Airtel,Airtel,20/07/2014 10:44,26,HAM,Get N500 Airtime when you Call 14120 today. Hurry, It's FREE to Call,,,,
SMS,receive,Airtel,Airtel,17/07/2014 12:24,26,HAM,Call 14120 for FREE to Enjoy Additional N500 Airtime today..,,,,,
SMS,receive,Airtel,Airtel,17/07/2014 05:32,26,HAM,Dear Subscriber, your subscription to Airtel BlackBerry BES service will expire in 7 day(s). Please reload your line with N1500 by Mon 21 Jul,2014,,,
SMS,receive,Airtel,Airtel,14/07/2014 19:56,26,HAM,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.,,,,,
SMS,receive,Airtel,Airtel,14/07/2014 19:53,26,HAM,Dear subscriber, your current Airtel Unlimited Blackberry Monthly service expires on Thu 14 Aug,2014. To disable auto renewal, please send stopautorenew to 440,,
SMS,receive,Airtel,Airtel,14/07/2014 19:52,26,HAM,Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.,,,,
SMS,receive,Airtel,Airtel,08/07/2014 10:11,26,HAM,We have N500 Airtime up for GRABS!!! Call 14120 for FREE to get yours Now,,,,,
SMS,receive,Airtel,Airtel,08/07/2014 07:28,26,HAM,Thank you for calling Airtel. To get your  special offer the day. Call 1414,,,,,
SMS,receive,Airtel,Airtel,07/07/2014 11:37,26,HAM,Don't let your account balance run LOW!!! Call 14120 for FREE to get your AIRTIME today...,,,,,
SMS,receive,Airtel,Airtel,06/07/2014 11:53,26,HAM,Don't wait for your account balance to run LOW!!! Call 14120 for FREE to get More Airtime...Anytime,,,,,
SMS,receive,Airtel,Airtel,03/07/2014 11:39,26,HAM,Call 14120 now for FREE to ENJOY more talktime...#TGIF,,,,,
SMS,receive,Airtel,Airtel,03/07/2014 08:44,26,HAM,Dear Customer, make calls within Brazil & back home for as low as N60 with your Airtel line when you roam on Claro Brazil, also available data @ just N1/10kb,,,
SMS,receive,Airtel,Airtel,02/07/2014 12:01,26,HAM,Enjoy more Airtime on your Mobile phone today. Dial 14120 to get started NOW...,,,,,
SMS,receive,Airtel,Airtel,29/06/2014 18:27,26,HAM,Dear Customer, make calls within Brazil & back home for as low as N60 with your Airtel line when you roam on Claro Brazil, also available data @ just N1/10kb,,,
SMS,receive,Airtel,Airtel,24/06/2014 17:45,26,HAM,Dial *828# now to get the latest football world cup videos at N5 only!! To start browsing, just click on bit.ly/1lRRBtB (No data charges apply!),,,,
SMS,receive,Airtel,Airtel,20/06/2014 20:53,26,HAM,Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.,,,,
SMS,receive,Airtel,Airtel,20/06/2014 20:36,26,HAM,Dear subscriber, your current Airtel Unlimited Blackberry Monthly service expires on Mon 21 Jul,2014. To disable auto renewal, please send stopautorenew to 440,,
SMS,receive,Airtel,Airtel,20/06/2014 20:36,26,HAM,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.,,,,,
SMS,receive,Airtel,Airtel,20/06/2014 13:45,26,HAM,Turn-Up your Day with Caller-Tunes. Call 1418 now to get the Party Started! ,,,,,
SMS,receive,Airtel,Airtel,18/06/2014 08:44,26,HAM,Dear Customer, make calls within Brazil & back home for as low as N60 with your Airtel line when you roam on Claro Brazil, also available data @ just N1/10kb,,,
SMS,receive,Airtel,Airtel,11/06/2014 10:18,26,HAM,Your favourite BlackBerry Monthly Bundle is still available at N1,500 providing you with 2GB worth of data allowance valid for 30 days! Dial  *440*16# to ENJOY!,,,,
SMS,receive,Airtel,Airtel,10/06/2014 18:59,26,HAM,Download videos of latest fashion trends, health and travel tips for N5! Dial *828# to subscribe or click on bit.ly/1lRRBtB to browse. No data charges apply!,,,,
SMS,receive,Airtel,Airtel,08/06/2014 22:51,26,HAM,Dear subscriber, your current Airtel Unlimited Blackberry Monthly service expires on Wed 9 Jul,2014. To disable auto renewal, please send stopautorenew to 440,,
SMS,receive,Airtel,Airtel,08/06/2014 22:51,26,HAM,Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.,,,,
SMS,receive,Airtel,Airtel,08/06/2014 22:51,26,HAM,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.,,,,,
SMS,receive,Airtel,Airtel,04/06/2014 18:42,26,HAM,Download the latest Nollywood videos and gossip at N5 only!! Dial *828# to subscribe or to start browsing, just click on bit.ly/1lRRBtB.,,,,
SMS,receive,Airtel,Airtel,24/05/2014 20:46,26,HAM,Dear Customer you have used 100% of your credit. Kindly load recharge to make call. If you are a prepaid customer, dial *500# to borrow from Extra Credit.,,,,
SMS,receive,Airtel,Airtel,23/05/2014 19:38,26,HAM,Dear subscriber, your current Airtel Unlimited Blackberry Monthly service expires on Mon 23 Jun,2014. To disable auto renewal, please send stopautorenew to 440,,
SMS,receive,Airtel,Airtel,23/05/2014 19:38,26,HAM,Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.,,,,
SMS,receive,Airtel,Airtel,23/05/2014 19:38,26,HAM,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.,,,,,
SMS,receive,Airtel,Airtel,22/05/2014 18:23,26,HAM,Download and dance to the videos of Aye, Yawa Dey and more at N5 only!! Dial *828# or to start browsing, just click on bit.ly/1lRRBtB (No data charges apply!),,,
SMS,receive,Airtel,Airtel,19/05/2014 14:03,26,HAM,Dial *678*15# to keep yourself up to date with the latest happenings,,,,,
SMS,receive,Airtel,Airtel,16/05/2014 16:50,26,HAM,Download the latest Nollywood videos and gossip at N5 only!! Dial *828# or to start browsing, just click on bit.ly/1lRRBtB (No data charges apply!),,,,
SMS,receive,Airtel,Airtel,13/05/2014 17:00,26,HAM,Download videos of Jaiye Jaiye, Skelewu and more Naija songs for N5 only! Dial *828# or to start browsing, just click on bit.ly/1lRRBtB (No data charges apply!),,,
SMS,receive,Airtel,Airtel,12/05/2014 18:08,26,HAM,Download and dance to the videos of Aye, Yawa Dey and more at N5 only!! Dial *828# or to start browsing, just click on bit.ly/1lRRBtB (No data charges apply!),,,
SMS,receive,Airtel,Airtel,11/05/2014 21:01,26,HAM,Dear subscriber, your current Airtel Unlimited Blackberry Monthly service expires on Tue 10 Jun,2014. To disable auto renewal, please send stopautorenew to 440,,
SMS,receive,Airtel,Airtel,11/05/2014 20:57,26,HAM,Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.,,,,
SMS,receive,Airtel,Airtel,11/05/2014 20:57,26,HAM,Your Airtel BB Unlimited plan is active. Re-insert your battery.This plan is for BB devices only.Experience and charging may differ in case of other devices.,,,,,
SMS,receive,Airtel NG,Airtel NG,06/08/2014 10:24,25,HAM,Get all the data you need with the NEW Android Bundle. Dial *437# for the 2GB bundle at just N2000, valid for 30 days. Dial *223# to check balance,,,,
SMS,receive,Airtel NG,Airtel NG,05/08/2014 22:32,25,HAM,Get all the data you need with the NEW Android Bundle. Dial *437# for the 2GB bundle at just N2000, valid for 30 days. Dial *223# to check balance,,,,
SMS,receive,Airtel NG,Airtel NG,05/08/2014 10:36,25,HAM,Get all the data you need with the NEW Android Bundle. Dial *437# for the 2GB bundle at just N2000, valid for 30 days. Dial *223# to check balance,,,,
SMS,receive,Airtel NG,Airtel NG,04/08/2014 10:12,25,HAM,The NEW Android Bundle...guaranteed to make you COME ALIVE! Dial *437# for the 2GB bundle at just N2000, valid for 30 days. Dial *223# to check balance,,,,
SMS,receive,Airtel NG,Airtel NG,03/08/2014 10:41,25,HAM,The NEW Android Bundle...guaranteed to make you COME ALIVE! Dial *437# for the 2GB bundle at just N2000, valid for 30 days. Dial *223# to check balance,,,,
SMS,receive,Airtel NG,Airtel NG,01/08/2014 15:47,25,HAM,The NEW Android Bundle...guaranteed to make you COME ALIVE! Dial *437# for the 2GB bundle at just N2000, valid for 30 days. Dial *223# to check balance,,,,
